date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2021-11-22,0.4416513790891597,0.4035631,0.03808827908915968,1.8465043976109756,post-COVID,0,0,0,0,1,1,0
2021-11-23,0.4640916452854394,0.4502537,0.013837945285439412,0.5906997826665449,post-COVID,0,0,0,0,1,1,0
2021-11-24,0.4453071146033782,0.4527682,-0.007461085396621825,-0.5122714688166893,post-COVID,0,0,0,0,0,0,0
2021-11-25,0.4848073551421851,0.43087336,0.05393399514218511,2.6670755084068043,post-COVID,0,1,0,1,1,3,1
2021-11-26,0.4650908702159503,0.47768176,-0.012590889784049708,-0.7779186172491717,post-COVID,0,0,0,0,0,0,0
2021-11-27,0.4553434894162925,0.43238434,0.022959149416292512,1.063041744393203,post-COVID,0,0,0,0,1,1,0
2021-11-28,0.4337474075261919,0.43268535,0.001062057526191873,-0.07090013335662301,post-COVID,0,0,0,0,0,0,0
2021-11-29,0.4903630532392559,0.4597064,0.03065665323925587,1.4616573223341065,post-COVID,0,0,0,0,1,1,0
2021-11-30,0.4709699861022022,0.4941503,-0.02318031389779779,-1.3262924161124507,post-COVID,0,0,0,0,0,0,0
2021-12-01,0.4797302490912978,0.46352872,0.016201529091297795,0.713098075210853,post-COVID,0,0,0,0,1,1,0
2021-12-02,0.4916262828736368,0.48484045,0.006785832873636821,0.22550582766663588,post-COVID,0,0,0,0,0,0,0
2021-12-03,0.4672992837288861,0.47209585,-0.004796566271113911,-0.37428922735545195,post-COVID,0,0,0,0,0,0,0
2021-12-04,0.4077083333333333,0.42778856,-0.0200802266666667,-1.1657542609227074,post-COVID,0,0,0,0,0,0,0
2021-12-05,0.3960422011973487,0.39456138,0.0014808211973486585,-0.04921443801460316,post-COVID,0,0,0,0,0,0,0
2021-12-06,0.398939330767586,0.4341237,-0.035184369232414026,-1.94792295568658,post-COVID,0,0,0,0,0,0,0
2021-12-07,0.421305243745991,0.4172672,0.004038043745990982,0.08321144543993012,post-COVID,0,0,0,0,0,0,0
2021-12-08,0.41148599529613,0.4160931,-0.004607104703869991,-0.364477951666413,post-COVID,0,0,0,0,0,0,0
2021-12-09,0.5096645018174043,0.42784992,0.08181458181740431,4.110872929814964,post-COVID,1,1,1,0,1,4,1
2021-12-10,0.4629062165918324,0.49634752,-0.03344130340816759,-1.8576582144274396,post-COVID,0,0,0,0,0,0,0
2021-12-11,0.4248321840923669,0.41664615,0.0081860340923669,0.29801531007476234,post-COVID,0,0,0,0,0,0,0
2021-12-12,0.3826689116955313,0.4086014,-0.025932488304468704,-1.468813890208575,post-COVID,0,0,1,0,0,1,0
2021-12-13,0.4467006628180457,0.4180522,0.028648462818045728,1.3576630920255732,post-COVID,0,0,0,0,1,1,0
2021-12-14,0.4655771060508873,0.44587255,0.019704556050887334,0.8945024821659616,post-COVID,0,0,0,0,1,1,0
2021-12-15,0.4795265929014325,0.47031865,0.009207942901432509,0.35093490321785065,post-COVID,0,0,0,0,0,0,0
2021-12-16,0.4914518922386144,0.47931784,0.012134052238614412,0.5024636054290051,post-COVID,0,0,0,0,1,1,0
2021-12-17,0.4782534209963652,0.47384512,0.004408300996365189,0.10238523362363058,post-COVID,0,0,0,0,0,0,0
2021-12-18,0.4119891757536882,0.43111813,-0.01912895424631178,-1.1164925763116775,post-COVID,0,0,0,0,0,0,0
2021-12-19,0.39701713170836,0.3930791,0.00393803170835999,0.07803231762158527,post-COVID,0,0,0,0,0,0,0
2021-12-20,0.4743554361770365,0.4265097,0.047845736177036524,2.3517947470245644,post-COVID,0,0,0,0,1,1,0
2021-12-21,0.4516699273038272,0.4891573,-0.037487372696172805,-2.0671840925199874,post-COVID,0,0,0,0,0,0,0
2021-12-22,0.4390871819542441,0.4475958,-0.008508618045755867,-0.5665179936577488,post-COVID,0,0,0,0,0,0,0
2021-12-23,0.4173469638657259,0.45206407,-0.03471710613427409,-1.9237257153604552,post-COVID,0,0,0,0,0,0,0
2021-12-24,0.3828257697241822,0.41439807,-0.03157230027581781,-1.7608718040651057,post-COVID,0,0,0,0,0,0,0
2021-12-25,0.3306134006841992,0.35850272,-0.027889319315800798,-1.570148471191548,post-COVID,0,0,1,0,0,1,0
2021-12-26,0.3409558210391276,0.34934127,-0.0083854489608724,-0.560139677117157,post-COVID,0,0,0,0,0,0,0
2021-12-27,0.383939063502245,0.3838246,0.00011446350224497692,-0.11997133204600835,post-COVID,0,0,0,0,0,0,0
2021-12-28,0.3754024748770579,0.38861924,-0.013216765122942065,-0.8103295995194592,post-COVID,0,0,0,0,0,0,0
2021-12-29,0.3569529345734444,0.37394336,-0.0169904254265556,-1.005748766235567,post-COVID,0,0,0,0,0,0,0
2021-12-30,0.3596263897797733,0.3631033,-0.0034769102202267255,-0.3059507800475954,post-COVID,0,0,0,0,0,0,0
2021-12-31,0.3450792709001496,0.35572436,-0.010645089099850402,-0.6771552422475191,post-COVID,0,0,0,0,0,0,0
2022-01-01,0.307905869146889,0.32305452,-0.015148650853111012,-0.910372388007561,post-COVID,0,0,0,0,0,0,0
2022-01-02,0.3146003314090229,0.3299443,-0.015343968590977142,-0.9204869257528173,post-COVID,0,0,0,0,0,0,0
2022-01-03,0.3557380265127218,0.36556542,-0.00982739348727818,-0.6348108385704663,post-COVID,0,0,0,1,0,1,0
2022-01-04,0.3718786615351721,0.37084186,0.0010368015351720494,-0.07220801597524593,post-COVID,0,0,0,1,0,1,0
2022-01-05,0.3892078522557194,0.37178043,0.017427422255719416,0.7765810072714966,post-COVID,0,0,0,0,1,1,0
2022-01-06,0.3764248449861022,0.39254284,-0.016117995013897823,-0.9605699185008842,post-COVID,0,0,0,0,0,0,0
2022-01-07,0.4342467126363052,0.36951342,0.06473329263630523,3.2263176096101014,post-COVID,1,1,0,1,1,4,1
