user,cluster_id,archetype_type,avg_fs,avg_log_kurtosis,avg_extreme_ratio,post_trend_slope
ef9c8b637e081fb59c431e1abf57471621a803c9dcee4d131d083e3bdcbc7848,1,B,0.5283,3.2066,0.0286,-2.1e-05
ef9defbe59c0a2a8bb743b91ea8d8d9559c95ce85e5e83d6e50bff07a4021962,1,B,0.4506,2.7773,0.0215,-1e-06
ef9e134b5c588a7a36a6996e56fe87700aefceceb2d934d899e3e7a8f1590ae6,1,B,0.4713,2.8708,0.0272,2e-06
ef9eff34388e66f76c9b9aac5e96644a04fcdb662478ddac87eef5fbd6238a9a,1,B,0.4407,3.0613,0.0289,8e-06
ef9f4f222fe002a901b46b35f39614888f78668f30fb82e80dfed3a0b04d8d8c,0,A,0.7806,2.3268,0.0238,-5.7e-05
efb6d82c79647b1a4ad72ae8897f706daf3895a77ace479d8b165e634fa44865,1,B,0.5173,2.6661,0.0238,4e-06
efbd53c02ed6bf5dec27a60287fd5a8582b1e007c9b3aa58ebcbfbaf513b6516,1,B,0.378,3.2252,0.0236,-5e-06
efc10ed10c86935972163b7b599b0de1f3337813a4ea09fd8f1a34a00368d373,1,B,0.5142,2.7271,0.0245,-5e-06
efc538fc2c7fdc9da06ca0956aeb712f2aa3e164a6461206f966c2049bb0c977,0,A,0.6867,3.166,0.0249,1.2e-05
efcda7b6e6bf305acaa412c95ad861a9f0b5d67392b4814672b4d0917139b70a,0,A,0.708,3.2293,0.0251,3e-06
efd43bfb250038caf6180ec69cf5ddd1a4483003c9a8bcbe51575538e27950e2,1,B,0.4019,2.9451,0.0197,7e-06
efd5be1dd279adc3813d6053fb2aaf3d496e39a8185dc0219729d02bde972c08,1,B,0.4687,2.0094,0.0134,2.3e-05
efd764e3c470fdf379aa2803f823c654eedd87ec36bfd69f21331f4c8a3c6d96,1,B,0.4641,2.6498,0.0215,-2e-06
efde46cf8bcc110c0f8cb745135d8626b30cf4b8a73b038f6230d5e032dca4d5,1,B,0.4131,3.5582,0.0266,6e-06
efe623c89ce8868057b646c8715c8a1278c1865ed209ee7fbae0a935ffdca9f1,0,A,0.7205,2.3782,0.0233,5.8e-05
efe97036c10d8a49bc576f03ff22505e5a1a775cf5c12b0e52cfc2c9771b166e,1,B,0.4706,2.8382,0.0214,-2e-06
efee6a4069a48e53ef881637a1e3d81a187c2c159e2644f17b3038a97d34a60b,1,B,0.5452,2.6293,0.0219,4e-06
effa807671f9f7b939d1db1410c9f275ef6979e3204ce0f6cf4fc31882e6c3ac,2,C,0.3035,1.3149,0.0012,-3e-06
f010a4eeb8cef694a931166c0e01cf665fb7a40659f3aca3d2b1c155c28d56dd,0,A,0.7341,2.3463,0.0215,3.1e-05
f01625e68275d1caa99cae52d3d6c8d88562163b0ee6bcbebdfddde3cb4b62e6,2,C,0.3384,4.5819,0.0182,3e-06
f018869f58d957d3c0aa46d817bc1e81a33414f02877ab4833b7105a0e45ac85,2,C,0.3835,4.2533,0.0209,6e-06
f02b154d6942417cf98b7763b0f486327cce0759136655b740cf3c6f7a9f7cc7,1,B,0.5349,2.2878,0.0185,-5e-06
f02b18b9fb1737991f4cab67f2586a4c77846d49172e8bd4a99a9c1ce3512cbf,1,B,0.4472,1.9871,0.0138,1.5e-05
f02ef7da15902973d3b400a684074df177c7819211e3f5c4a76ec9b6fe64c7df,1,B,0.4819,2.5973,0.0269,7e-06
f03326b53b2cfea5ebf141de13238228c1d306c36c3ab2c9eafc7868fd5ac427,1,B,0.4668,3.0737,0.0229,3e-06
f034d866727ebf8ce11dd515d6b8e1abc29a31834fe23ffd74fb7921fb3a273d,1,B,0.4001,3.7743,0.0206,1e-06
f03652e934d4b9fb1a8373bb233a29fd10abf012aba99d6cee274666054c9dc3,1,B,0.4735,2.7291,0.0243,3e-06
f0378e7192873c85c2ca619127c4ad2f74fd6606f273b0bea5cbd99e0417ec7e,1,B,0.5081,3.6989,0.0231,1e-06
f037b4346536e57b69e706a6739629c7663614da6c2f050747cf184606c767ff,1,B,0.4545,3.6711,0.0247,5e-06
f039f848fd91db60c4472dd072ac406b477dee226ea7dab08d6707336f106c01,1,B,0.5127,2.8549,0.0223,3e-06
f03c91c8d99728b36ad1b6cf4a2372445594a48918ac010542d87749b7f40048,1,B,0.4644,2.7447,0.0263,8e-06
f04a4ae1c557baf7db282e4e08c2a7d1dfe043a990a7a9b7cf90f53add36955b,1,B,0.4035,2.6967,0.0189,2e-06
f04cf9b18ec599645382a1f4ceb4b44308b907140e5bc77196ebbee0dcebf978,1,B,0.6375,3.4355,0.025,2e-06
f04e523f5600fd15be48c8f3d719cee284edcef354a059d048551a93de425e9f,1,B,0.5132,2.7507,0.0244,7e-06
f04f762bd26303bcdb070e6bcaea0c7bd55041b39ff88e9ebd34120a1ee19930,1,B,0.3239,3.938,0.0264,2e-05
f0514fd10f547cb9bbd0b61d64d27c67b8b75b48e9cf192ff20dc7532e986b3a,1,B,0.4228,1.9367,0.0133,6e-06
f055a7cea98160fed7a844a90596dce82f63f680bbaf0f09decec7eecd7f31e6,1,B,0.3741,3.0694,0.0249,2e-06
f05d4cae7ba9ecb1e42b31e1e096aff534b35fc9e8ccacbd8fc05535c0850217,1,B,0.4302,2.7808,0.0208,6e-06
f05db3d4efc29b0d47ad6b17bd8b4eff420077d20a209d112ba9dd5425f26fe3,1,B,0.5071,2.5442,0.0204,-3e-06
f0607e0e3d5da35df3221b87ac15b26a5390ee021f21123fba664ad0370e34e6,1,B,0.3992,2.5478,0.0254,6e-06
f0774cdaa1321f84fddf90233d5991af02ec19796975457ef9717770e7d9f216,0,A,0.6395,2.9544,0.0276,5e-06
f0777161c28c976dccde72f48fb6435f2f42e16de3a1fedbe543cec0c2203834,1,B,0.469,2.7036,0.0265,6e-06
f0797d5549d3b78607901962bae419ef16335bcc4be16c5df44ad3b0ffc19ac1,1,B,0.5903,2.2263,0.0217,1e-06
f084daf4353f195fb70b1c1adc574ed915deb498e667d1d7db793c00086d905e,2,C,0.5039,3.949,0.0172,-9e-06
f08592576c68a566e0da2af9f906b1168ce4b68374d765856d5676bbe32d1371,1,B,0.461,2.5445,0.0239,8e-06
f0908bc621321d452d8a991078244a32d1551e6bde020fc0be52eeaec3290a33,1,B,0.4669,2.6844,0.0245,3e-06
f09962ec79047e0fc61a058214f2ce8051f9f862c01e22cbbf90b6e7dface677,1,B,0.436,2.3544,0.0175,-2e-06
f0a02a866d9d734646c79fc2775f082e1da8cff1aaab57b5102c2fa11ff40b24,1,B,0.4262,3.4649,0.0205,-3e-06
f0a748985a35476e796209c47e75627d9e5d26efd18146ce503ad6ba9ac18dfd,1,B,0.3505,2.3058,0.0182,5e-06
f0a7cb741712a815d82af925208603392d4e7639b1f81a35e116aa01530e7818,1,B,0.5066,3.0299,0.031,6e-06
f0aecaf57746f85acda0606b49c1cfcd7dbdbdf97a9aec1d7b7e647fa505d6d8,1,B,0.4566,2.4856,0.0177,8e-06
f0af21f965995e10c61d5d52840ca9f1a4b76fd3f91d5525e1df0ad842193bda,1,B,0.3881,3.4252,0.0274,4e-06
f0bd89b24917a4b9071a23dd52a1a1cd841f55b3d933cb663e4b50d9d74f87ad,1,B,0.4248,3.2347,0.0212,-7e-06
f0c67618b741b7b72c714aac272041d3168e9c6098ca6da842473056ff7225ca,1,B,0.5124,2.6549,0.0241,5e-06
f0c690a9a7b00ad3b266c76a8304bab57b95fdf2a7de5f7d95fb6e5e645aa1fa,1,B,0.4214,2.9837,0.0236,-9e-06
f0c9fda41d1fdcf0de718c3c7805e5823429714d19f0eee296aaa0856a5dfdbd,2,C,0.4484,5.5432,0.0155,0.0
f0cd61199fc1a0f33d15b3fc12ef0803b26c3bbdc3709dedc87577d2ecaa60be,1,B,0.5288,2.6908,0.0242,6e-06
f0cf02445dbdf874424d817efaaba3a6977945b45b964166445131b126d102be,1,B,0.4881,3.364,0.0238,2.4e-05
f0d2e7eb44e1389920e19d2488241b4f348e5c80173c076c8ad4fe278e3e90f6,0,A,0.777,2.2659,0.0196,5.9e-05
f0dc0eeb32e547c11ec970342f3fa0e8857a298d713c8b804653270fb78f77e6,1,B,0.4662,2.8561,0.0255,5e-06
f0de060529ddff91d159b417849684d020e424fa3bc9ae7af6752cdcc87bc554,0,A,0.714,2.3844,0.0244,1.2e-05
f0e12cfd59e3065af67c22fe04613f2adf44db1cc8a09216c54d34922c2e1518,1,B,0.4051,2.5629,0.0218,1e-06
f0f3985106152599c69370ab90c09bfe0c6ead2b716c712c18efe0be0712c23e,1,B,0.5991,3.5771,0.0268,-7e-06
f0f7dcb210ce5aca7a739e534be185ad3e7f62e725aaa16f0114f74165c57eff,1,B,0.3977,3.1211,0.0223,-2e-06
f10d234f6fa4773fffb0361995e93bf7818473ab5535baedaa27c656dcfa6c5b,0,A,0.6758,2.587,0.0221,2.2e-05
f110e4add99df4948838c9d1a71acfccfc2f4d7d925d10b771b3f0cc4b4dd1bb,0,A,0.9977,4.2277,0.0176,5e-06
f11dd1383977fd92619e001105dfd5a0f7d593fc49c02d4a0a60cec6f6a9f23c,1,B,0.4021,3.1069,0.0247,2e-06
f1228f1e045eadacbe32fc1fed973d0808235e30fb969cee08a0ee0f004028c2,1,B,0.5059,1.9273,0.015,4e-06
f127b89eb6cc825e522cd697ca67e3c2a9731e9c07d69e5e43b0ee7b543eb5da,1,B,0.4238,2.9965,0.0237,1.5e-05
f131354b85dad151a9a42619025a718b4f55d7edd8c6a686696723ff2d4d4109,1,B,0.3531,3.7833,0.0215,-1e-06
f14abb15a902b6efcc8d6a7a0d9759a67cbcbbd2e2006a0912cfea984ca65939,1,B,0.5177,2.51,0.0203,4e-06
f15358554b02aaee3217d441fd943c46f4da1d75a9b080deddfd8cb0042c3102,1,B,0.4846,3.288,0.0259,4e-06
f16142014c30b113ec62ac3f354dbee9693f2709ae62b4da6e23c468d224b15f,1,B,0.48,1.9542,0.0113,5e-06
f162dd75c89f9c5861cbb0546ec5b47ae187543a9823a1a2eae3c8776a13a0e3,1,B,0.8551,2.1194,0.0172,-0.000238
f1649c74ae7cc45d82739d8c63037f9383bd1dc19fc97cd8cb884d4be0a14230,1,B,0.4545,2.7624,0.0246,-1.2e-05
f16d0ee0a00a3a424c784f1d62b0ece26070aa57d2c853021c5f342803b8cdf1,2,C,0.3414,6.8574,0.0098,-3e-06
f1751d8903733f2ec4e811cd76f3f46b59f2a592205832c91dcec0d924004bb3,1,B,0.3661,3.0398,0.0206,2.1e-05
f17d2976965a89130f370bd9be22a222065666a29860a899b23cd2101b2a23c4,1,B,0.5249,3.3042,0.0261,3.2e-05
f1835e7686857952d56bc81075a46cb77527d20c849b06f2458958718e482c0a,0,A,0.9968,3.3018,0.0315,3.7e-05
f18b4072142021a1c1006b403a7b7b0bb657d9b747047e2964053b5cae4995eb,1,B,0.5176,3.0904,0.0265,-1e-06
f18ba9cec1e03cc262ced71085fe51d7740f2d4c94ff4118c1d6974c061edd6b,1,B,0.6091,2.6235,0.0166,-2.5e-05
f192385b302571b38891b4b81fa77e502646e20f11f6d5a140d95d3260a405fe,1,B,0.5173,2.7322,0.0226,7e-06
f193dc5ee067fe78d32eeff8471bd8b742a54c4f5f6b6792280779e5faf84bd2,1,B,0.4909,2.6055,0.0241,1.2e-05
f1aa06b5f74bdafb9abeae8751afa1258f5a14e63e75851554df94483a42aecb,1,B,0.421,2.5017,0.0231,2e-06
f1aaaa2ce2fa97045f448494f5eac83b6fe29a9e6a87ebffd019e7180a50b6dd,1,B,0.4446,4.1693,0.0227,-5e-06
f1b14505468f9dd444cf06447d311e59192d86e2a552260dc9cee1398610d59a,1,B,0.4388,3.1236,0.0253,1e-05
f1b608a00a54e42ee23db0d8b460b85abcd44fa9a3c4259dcbbb98b1c415d635,1,B,0.3644,3.8263,0.0235,-4e-06
f1b97f6c9617e3b2790193ddeba2b4a3b1310f22cf9f345884251b4496152e2c,1,B,0.4521,2.6793,0.0235,-4e-06
f1c6f3e24ae4973a539272a2aefccb6a51dfba76fc5c6847c0538f040ffe12dc,0,A,0.7209,3.8581,0.0259,-4e-06
f1c7249d89c6f6039ccfb161abfbdafbc95daaab598f72ec427663fbee7a9544,0,A,0.6777,2.3474,0.0193,6e-05
f1c812816312a6cfa137062468ffc21e4266dbaaae560152797f922362bbe03b,1,B,0.4918,3.2143,0.0251,2.1e-05
f1cdcbf2ec236cedfee3a0e69d7032aa16910771541857f73b0baa2c40101184,1,B,0.4067,3.0058,0.0266,5e-06
f1d06bc9c90c82a02299883c111a76224a9297ba0e930d06faeb583cab7f4b2f,1,B,0.4014,2.2752,0.0197,2.5e-05
f1d390fb1b419990407b6deb28fec0a3bd0d384982d3bd61e9fe789caf0b2044,0,A,0.8545,2.3561,0.0222,7.2e-05
f1d77789f31709c4d1211d3594624232a980eefd15da8dfba15c0cd1e65525f1,1,B,0.5474,2.5753,0.0221,-1e-05
f1d7f2e709d853b8fda567000e5d370aa62d357f02270dfa8cb59bb9e74936d6,1,B,0.5092,2.6229,0.0216,-3e-06
f1d8a8f39b101c46f7b043001de4c406c4f909e03489480f3a5737a4f4cb7a32,1,B,0.4691,3.501,0.0237,6e-06
f1dc4a7e11774e7d27cf8fe251b0f9cfcadc2a7b552cfbe892d45b61e1308421,2,C,0.5343,4.5317,0.0184,3e-06
f1dd021e3a7812322dcca164b2155e92efdf4feb61c5903c258f41bd507a4428,1,B,0.4594,3.0943,0.0258,2e-06
f1f448f45dde3369a393d4c29d8b5b0dc989bb1a0381cfb3c6e9d03c8ab8cd31,1,B,0.458,3.505,0.0257,0.0
f204c1d55a78e3bd4c197aff14e63f59e16b6306b008549eb5fc98cff2d9c56c,1,B,0.4627,3.1413,0.0255,5e-06
f20582da5f860a17748cf66182cfe51815077135873c30be9a584ddb928c3eb4,1,B,0.4985,2.33,0.0204,7e-06
f20c26bbaefe342680728e393f21088b23248e8043d166c5a2213b743ed88539,1,B,0.5144,2.6544,0.021,-1e-06
f21183205fb4a36297cb2383560037f7da67d82efe0b489562318a2412f5b14a,1,B,0.3742,2.9722,0.026,1e-06
f2220bc63a4481bb618c90ce982d6be957815e094d39ebe0325d5b4b0f112370,0,A,0.8442,2.5396,0.0238,4.4e-05
f225d4ae4728f4011dd1547dd31c3205b2cbf9b82cf0e9d185feb338d75c6680,1,B,0.4159,3.1253,0.0238,3e-06
f22911da323181bb03af12fa4863520c40c5f115e483f5512b8e06eb9503be6f,1,B,0.421,2.8644,0.0247,6e-06
f22c3b6d05741096604bb495acda2888e0a31334db595dd3f3841eb900085c71,1,B,0.4567,2.8093,0.0257,3.5e-05
f231a99795e2da795a4250ed8b241f0f2534bed3dcaef7650f938f737c874717,1,B,0.4707,2.3041,0.0199,1e-06
f234a984507e17e51f3673cf88c4e71c485fa9a923c02fea8ddefb5208e99aba,1,B,0.4441,2.5477,0.0217,3e-06
f236fb1e453581edc5044a6ef4c04b0b794d2c14ac724d7b20130e4142270a20,1,B,0.4822,2.623,0.0205,1e-06
f238b0dd463969793f70f69acfabf52a9269ca4b07dad36c39339ef5e8b2ee52,0,A,0.7271,3.1528,0.0261,-1e-06
f239e694eddc2c60cf9604540e851917abb3aa698a2d16335f2b0b547ecbb16c,1,B,0.5933,2.8508,0.0229,1e-06
f247e356514017c6f662936ebf0bef9fbe11f5306dc716e873d72d5c6e3dfde7,1,B,0.6261,2.4958,0.0236,7e-06
f24fcf671100e51f05e5d869413f9e16b02c397061a45f1a2afae0fcaaa578ed,1,B,0.5245,2.5355,0.0211,5.9e-05
f253460aef6ee873faa04e38580e38907613b538a5f2ed7088a1e8729873dccb,0,A,0.9632,3.2563,0.0256,-8e-06
f25409b236c647a2883197878fdad96288514e18d2870576c358bba5b199c643,1,B,0.5033,2.5097,0.0221,2e-06
f2595225c12e19e94da337043ea8ee6ce8030d06141e49ee9dbbb388ecf59422,1,B,0.4713,2.8723,0.0261,-3e-06
f25b275d54ad3f4deeea0f5b9d6554b6d7411e3ba280c26f017cc5236e9122d2,1,B,0.4234,2.7688,0.0249,1e-05
f26b1682908ca776787acb3051842b6a6286419d27c859a9d08dabe26883ead1,1,B,0.548,2.0543,0.0157,2.7e-05
f275425450e4e21f06878da96baf998b6d13df57caac4339a76c968e1b716e01,1,B,0.6111,2.5387,0.022,2.2e-05
f28dcabd3561e6b972997f75c27d9c6e9dbdc2d273887240ffd472134352c011,2,C,0.5804,3.8043,0.0128,1e-06
f2927b0b52b9b26739233c11dc0c0038fa44f3665e9487196a481142ef1e89ac,0,A,0.9501,3.2141,0.0279,-2.4e-05
f294769bcdca8d953ee0ccefb903ad5da692ad73d858d9258d6cae7747b81761,2,C,0.2773,7.3767,0.0062,0.0
f29bc835ad2b90be7a3870af1563a04d16f320d23824b966b9f6058e26c3dc97,1,B,0.4683,2.4775,0.0238,1e-06
f29ea43c554a05318c3d7b1148d3dc804d518462bd55b697d28eade0f1e211ba,1,B,0.4255,2.0273,0.0127,-1e-06
f29fc0ee61eeee71f437d513bee8cbd668b553459f458e9e97e9823b8434a84e,1,B,0.4976,2.6584,0.0215,-2e-06
f2a6ca84667e3d4643681a399a687dd53bb8e385312538b2671bede204bd991c,1,B,0.4979,2.9854,0.0265,5e-06
f2a7212a4edc4c16d562362c5e5ae75181c9a5710d5075047750a21ec67ae70c,1,B,0.5314,2.8851,0.0277,1.2e-05
f2a8c5d5cdb73bd474b9c1f94ddba4563229cae70899b4670061b587d948c4ba,1,B,0.5499,2.2703,0.0178,8e-06
f2a9664441cc50b0796ab9040296077a7d5c300647156002c91fbc930d49eb24,1,B,0.4975,3.0039,0.0248,9e-06
f2aa47c64143e51c9415f3b45c4e5905d1c13f395b1ac4066ded59ae068a6779,1,B,0.5312,2.7957,0.0247,-5e-06
f2aa8673d840463e54ed379a68015e1c0b452dbcc39f89138b682587de9d0a34,1,B,0.4041,2.8483,0.0229,1.7e-05
f2b0a135204a8e6209b5b248c1075fb4747fceda8dc1d5cdb6a2a640c8d1bef7,1,B,0.5075,2.771,0.0292,3e-06
f2c1588666b901e3ecf457bfb818bce5a9fd98ef9df1c2e70ca33ebff691bb33,2,C,0.3925,4.0828,0.0136,0.0
f2c4521bfbf66ca641df0c611caa38618e5570d56f421624d6bea6575d82f525,2,C,0.2627,1.439,0.0009,-3e-06
f2d04fee1ed5131e4787b375fa3c8ed9bb7788ef808b05fc071b05a9ac6f9311,0,A,0.7659,2.3587,0.0292,-3.8e-05
f2e79e668fe59777cc6f498651aba65ab482162a5150811f0d2637ebdbfb894b,1,B,0.3846,3.307,0.0245,6e-06
f2eadb03b3bfeca830798220d60d3bc05bac44b13144dc3137d722f82bee1cc1,2,C,0.4727,6.9808,0.0125,-1e-06
f306c90c8bef83fea9c9ad71822366cf9d49994212973772f61d83f97f477550,1,B,0.3758,3.2246,0.0238,4e-06
f30799d643db4c97484ec515462771f9f07842c5ab0b2b7382cd2bb57800c66c,1,B,0.5875,2.3792,0.02,1e-06
f30bbb9a7a370866c933a43b6044db5b28a3883676964b6b349c484991794ef6,1,B,0.3996,2.9876,0.0241,-6e-06
f30dfe7c04b73eee9525d26910f4f16991757eca25d38295590996159d552eb8,2,C,0.5504,4.1146,0.0155,-2e-06
f31ad72b53447e490e82e820d348699c655b7243493c5b974f4ab9953e326186,2,C,0.3841,3.8956,0.0177,-1e-06
f31bda3ba65509d30f562d5fabc638967665b773671ef70d56c01e4def4212dd,1,B,0.4208,3.2959,0.0239,1e-06
f31ccfcecc3552f478a8c9d8bae99a15510c7467c93913721ac0485393ea505d,1,B,0.4727,3.3211,0.0219,-2e-06
f31e5e63e3a5611b34c42b216fb2adf34f292c8b478e50518e4c3c6b0e4955b0,1,B,0.4755,2.4518,0.0234,1e-06
f32a7013f61fba356e8d749de872570f659d6a9022fc7c4c30e166ec605958ee,1,B,0.4582,2.7416,0.0231,-0.0
f32f9bcd2d4ed8a193b297cfff402f1ce762ab48865b1934008856a81b31460a,1,B,0.5401,2.5299,0.0272,1.7e-05
f33026ffeac92e863dd8d0c1ef50adad3e80d2da42f32bbdb01df85ddcd3ee5f,0,A,0.6903,2.2426,0.0245,-1.4e-05
f3304bcc0947a8177965e8820ec2f819b003dad81fbd675b32fd00e970186f95,1,B,0.5617,2.4102,0.0208,1e-06
f330e0117f52f8137fb052732166ebbbd516a2f846fdc3cfc456217498fafe7b,1,B,0.4722,2.3287,0.0228,5e-06
f33cda904495e06142c2eca0ece3948f4b10d0cdbfa486ebec46982dc0de4ed9,1,B,0.433,2.5577,0.0237,5e-06
f3413cc85563522f7ce9b6c1e5aa73beea55e5c0d8ed6cebb984f5ba9fd48d8d,1,B,0.5045,3.0838,0.0235,-8e-06
f3549d02cf9d53292faa1b0b5a2106bc197a03def5927b032a2e63f025ab8d61,1,B,0.4886,2.4188,0.0214,-0.0
f35a20401b0a6753e629a401162f12826596a144108e100175768299de24cf4e,1,B,0.5748,2.5206,0.0249,8e-06
f360da5cc4496bc01fc8291176604c8df3d8b14f1432aa935d538539e6877da8,1,B,0.4559,3.0481,0.0267,1e-06
f368a4cb40e5f07ea9b3939cf7c6225d8d8dc9d8a303f2f29c843c929a20347c,1,B,0.43,2.8436,0.0233,7e-06
f36be3cfc4613f2e941750ec3461c8a4be94241d44e772afd93340190d155b08,1,B,0.5019,2.571,0.0238,1.4e-05
f3752647d6973b8eef2f3ac1ce01b0e178c96948ff8413d8013f5432457ab28f,1,B,0.5771,2.9379,0.0232,-1e-06
f375490fa70f658281fc79ef434cb47d7f729d268e28de7b84b1925ad4fd8f4f,1,B,0.4969,3.34,0.0241,4e-06
f378751e922841e0349bed33639b89e2ef056a77840860f0d081c60f2efd1f3e,0,A,0.8204,2.7615,0.0258,1.8e-05
f37de2e930858efcf6c39fbcac1dd8bd8c47ee78d3353da4636695b4ea0dfd25,0,A,0.71,3.06,0.0292,3.8e-05
f3817751258c62998d1e776fe1efe3098504940c87523980b6745cc6fe465d53,1,B,0.5622,2.0067,0.0173,2.9e-05
f38648628de31de06e3195f6424337b8c37b91b7ddb4d1742fba9271d11a26b6,1,B,0.4343,2.1387,0.0154,1e-06
f395961840f8eb9648c3d7ffc341627508fb297af17d4b31c54b1d91e441ea38,1,B,0.3906,3.4472,0.0189,0.0
f39648881f0ec12f95651216fd4994409efc54fda4a60ba91c8b5dcae2c8f5e8,2,C,0.4195,5.1417,0.0156,-2e-06
f39c473a60d59774e24bed6f0df67b2e95df4b212a27e214b4f7534b933aad3a,1,B,0.4612,2.9136,0.0237,5e-06
f3ab2849edbd5bdac0e52b14a7e44fdc645d948b9b503a2fba1f31ab2500b867,1,B,0.463,2.991,0.0264,1.4e-05
f3b8a0e8237e175c3349f06046085b8f4932bc159fd1ce708c294242b3764cf4,1,B,0.4326,3.0268,0.023,2e-06
f3bc26172725b4870deb7e24b463bb3d4c1ad8a1418d58697b77c3a3f71dbf47,1,B,0.5701,2.2542,0.0179,0.0
f3bff72a3b3586db91bb0e11d83da5a3ded60a0a6c55d6bdac0df508aa143848,1,B,0.4762,2.554,0.0201,-5e-06
f3c26ba653524055f756e715920bad2332b3956afab50df1cff5ecaf391f5afb,1,B,0.4391,3.4219,0.0256,1.1e-05
f3cd81fd82d40118e5f7a344e612d8c209f3c4216f75d3d785509647a81854a1,1,B,0.5819,2.9343,0.0252,6e-06
f3cf357898c3290624c507172b217df7671fe5c6fc6e87773138290c130cc488,1,B,0.4664,2.5775,0.0248,8e-06
f3d0474d2d676ba3d0824eb041a5f174735bd0f88e220edf5748f9d11fff0c2a,1,B,0.4575,3.0209,0.0232,6e-06
f3d5c6877935ee0f9610bf44f416f7aef5eb43e78e8264f3d27b637b08e18b24,1,B,0.5824,2.4313,0.0237,-1e-06
f3d787e95d9c353c4ca712740958bac337aa0c151b509fd0b27e50f67dea8477,1,B,0.5642,2.5686,0.0238,5e-06
f3df89843d610dda0422f0152c1c45213fa809e60dc8c663a0278a53a296d2a9,2,C,0.2923,6.6494,0.0084,-0.0
f3e0977614d78b4928546ab9bc9e3cbc52025b601002769b1059dc9f3ab491f2,1,B,0.5094,2.7032,0.0221,1e-06
f3e44bdbf76bc46955fb2462dccf7e313b72920a78d54071f9e21daf68e3478f,1,B,0.5383,2.2944,0.0218,1.1e-05
f3ecb89b028dffe26f2eaeac9c7a14eb1904aa4e320827a8305ea0a1f775adb4,1,B,0.4259,2.6294,0.0222,1.4e-05
f3ef42acb3a8f393cf8a66a21789f1de7e5129afc3aaf36189968bd4ea10671b,1,B,0.3919,3.8997,0.0229,0.0
f3f387c8671bead1b8ccbb5cda6a42acdd7f7121d26759d19e4ac232c3a040a8,1,B,0.4678,2.9703,0.0264,3e-06
f3fecfb1957883a4e9a8100077e991f068529084adb5158676f7b81cac9928bd,1,B,0.4925,2.4049,0.0229,1.1e-05
f402d1a016861c358192aeea82fed37abad97e6fa91936a575d06030becf92d2,1,B,0.4024,2.5828,0.0246,1e-06
f403a2d824a71ed15a192b78c103aba96a32b0a155946f816fb6828afe61bbde,1,B,0.4298,3.031,0.0249,1.3e-05
f409085fafc5b1aed3ef5d9f0aa2604e8f19ef3b3bebbd34c881b8bfdb58bd6e,1,B,0.4404,3.2503,0.0243,1e-06
f4100afc69117c5fb51d7f651eab0a38176786929707a7103677aa5561460e58,1,B,0.5631,2.1884,0.0203,2e-06
f412597be33355813b41691034b982a526ded189c0facf55ffc9e8f5d8686fd6,1,B,0.5006,3.1499,0.0256,5e-06
f414b7b5015eceff50f4814262186bcf15e991d1689552cd83cf424dddb70a52,1,B,0.4838,2.3813,0.0188,3.5e-05
f41ae06496c081f13214e16945abf6fec794e76ad382695dd707564bc3741f63,1,B,0.391,2.8393,0.0264,-3e-06
f423bb5ce1ad82823306c99799f132b93e0badc589c3e860ca2619e860a7cc4b,1,B,0.6107,2.4322,0.0221,-3e-06
f4262140655d0b0c8e0600d7dd645ffa642741f266383c6e9ee7e887804ec222,1,B,0.4677,2.3456,0.0211,2e-06
f4269318f668bde0b00f64a91ca60ee4a19d0f2693118270b67e0aa344242a20,1,B,0.4481,2.8595,0.0246,2e-06
f42f16022a806f4cbca43fd2a0f457bee6b00930be84858ef86c8e45ed6eebd3,0,A,0.8148,2.8005,0.0257,8.4e-05
f4306fb18904a7c32c08b46fc9025f1817058d3d27238a8d274316425ebaefa1,1,B,0.5006,2.8229,0.0237,-5e-06
f431e9bf6e1bbc9e5ffeaa8e5a199c60fcb5c277317cf8fc56f29f16468d3e5e,0,A,0.9679,3.1814,0.0278,1.3e-05
f4356dd874bb196da3a7b2a4543e4bcdf7471554ec50102d3acac9b5393b3afb,1,B,0.402,3.353,0.0299,4e-06
f438e3ee59917b948fa84460a4b10b40b19b54e58489465041eb22dfb203279a,1,B,0.3121,3.9761,0.0228,1e-06
f43b4cde89a81bd099dbbae2ae2f4b2274b833c075cfa778807232344ed19675,1,B,0.6212,2.9768,0.0137,4e-06
f44bdd5d376793b2b2f1e53eacc5e81e0f7692d9c027bd4a0a57ae82623c2184,2,C,0.3308,5.6356,0.0126,-0.0
f44d751c812b8bc17c677a08f11314d1c8d3d0d92008ae5902bf2e3d0ce0f06c,1,B,0.5647,3.7233,0.0269,9e-06
f461cf3380ae99093ef4cab4d431d1ba2c7ca2c5c7db93a02310a0c9375ccd50,1,B,0.4319,3.4684,0.0226,3e-06
f47c50c1b8bf10b7de44fff7f40d142d4cd261d6f6198322c7d1977ed9e5b68f,1,B,0.4295,3.29,0.0237,4e-06
f4801c535380f27f171f8cd49418757e0fd800cecf72b2ae821ee0b89294ac6a,1,B,0.3984,3.1673,0.0175,-1e-05
f48313c7cd8268679528a928162eefafb973dd8a59ac3a9c672e505d91c61276,1,B,0.5156,3.5699,0.0218,-5e-06
f488b4e38b77fbcb48cb9e01640e2288b0813e9f5b9bb801b17811266058c755,1,B,0.427,2.2703,0.0196,9e-06
